girls,rating_R,cast,man,man,high,high,family,father,country,rating_TV-G,rating_NR,love,love,woman,home,rating_G,american,duration,black,life,life,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,school,movie,type,director,christmas,girl,girl,city,rating_TV-Y7,rating_PG-13
0,0.0,6727,0,0,0,0,0,0,1723,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,9287,0,1,1,0,0.0,0.0
0,0.0,5154,0,0,0,0,1,0,6044,0.0,0.0,0,0,0,0,0.0,0,6,0,0,0,0.0,0,0.0,1,0.0,0,0,2015.0,1.0,0,0,1,9068,0,0,0,0,0.0,0.0
0,0.0,3646,0,0,0,0,0,0,4466,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,1,4728,0,0,0,0,0.0,0.0
0,0.0,9093,0,1,0,0,0,0,4466,0.0,0.0,0,0,0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,1,5179,0,0,0,0,0.0,0.0
0,0.0,6571,0,0,0,2,0,0,3543,0.0,0.0,0,0,0,0,0.0,0,4,0,0,1,0.0,1,0.0,0,0.0,0,1,2017.0,1.0,1,0,1,6709,0,0,0,0,0.0,0.0
0,0.0,5393,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,7517,0,0,0,0,1.0,0.0
0,0.0,5854,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2003.0,1.0,0,0,1,4044,0,0,0,0,0.0,0.0
0,0.0,5374,0,0,0,1,0,0,1818,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,6465,0,0,0,0,0.0,0.0
0,0.0,6756,0,0,0,0,0,1,6304,0.0,0.0,1,0,0,0,0.0,0,1,1,0,0,1.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,1,5972,0,0,0,0,0.0,0.0
0,0.0,2776,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,0.0,0,0.0,0,0.0,0,1,2021.0,0.0,0,0,1,5561,0,0,0,0,0.0,0.0
0,0.0,3739,0,0,0,0,1,1,9337,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,7628,0,0,0,0,0.0,0.0
0,0.0,6677,0,0,0,0,0,0,1723,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,3642,0,1,1,0,0.0,0.0
0,0.0,5165,0,0,0,0,0,0,6296,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,1,2017.0,0.0,0,0,1,2923,0,0,0,0,0.0,0.0
0,0.0,9768,0,0,0,0,0,0,1723,0.0,0.0,0,1,0,0,0.0,0,4,0,0,0,0.0,0,0.0,0,0.0,0,0,2015.0,1.0,0,0,1,4349,0,0,0,0,0.0,0.0
0,0.0,3879,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2008.01244505776,0.0,0,0,1,3503,0,0,0,0,1.0,0.0
0,0.0,2320,0,0,0,0,0,0,1723,0.0,0.0,1,1,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,1,2566,0,0,0,0,0.0,0.0
0,0.0,6671,0,0,0,0,0,1,3543,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,1,1371,0,0,0,0,0.0,0.0
