girls,rating_R,cast,man,man,high,high,family,father,country,rating_TV-G,rating_NR,love,love,woman,home,rating_G,american,duration,black,life,life,rating_TV-MA,teen,rating_PG,series,rating_TV-Y,world,world,release_year,rating_TV-14,school,movie,type,director,christmas,girl,girl,city,rating_TV-Y7,rating_PG-13
0,0.0,2918,0,0,0,0,1,1,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,2325,0,0,0,0,0.0,0.0
0,0.0,9141,0,0,0,0,0,0,1325,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,1.0,0,0,2021.0,0.0,0,0,1,6510,0,0,0,0,0.0,0.0
0,0.0,2092,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,2017.0,0.0,0,0,1,2535,0,0,0,0,0.0,0.0
0,0.0,3960,0,0,0,1,0,0,3654,0.0,0.0,0,0,0,0,0.0,0,1,0,0,1,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,1,0,1,4923,0,0,0,0,0.0,0.0
0,0.0,8490,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2008.0,1.0,0,0,1,5010,0,0,0,0,0.0,0.0
0,0.0,4325,0,1,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,1,0.0,0,0,2010.0,0.0,0,0,1,8119,0,0,0,0,0.0,0.0
0,0.0,3519,0,0,0,0,0,0,4466,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,1,8506,0,0,0,0,0.0,0.0
0,0.0,2255,0,0,0,0,0,0,1468,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,5476,0,0,0,0,0.0,0.0
0,0.0,5375,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,4138,0,0,0,0,1.0,0.0
0,0.0,8793,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,5355,0,0,0,0,0.0,0.0
0,0.0,4418,0,0,0,0,1,0,1723,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,6887,0,0,0,0,0.0,0.0
0,0.0,1784,0,0,0,0,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2004.0,1.0,1,0,1,1901,0,0,0,0,0.0,0.0
0,0.0,1565,0,0,0,0,0,0,7010,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,1,2021.0,0.0,0,0,1,6764,0,0,0,0,0.0,0.0
0,0.0,6188,0,0,0,0,0,0,1325,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,6204,0,0,0,0,0.0,0.0
0,0.0,4396,0,0,0,0,0,0,7694,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,1,5348,0,0,0,0,0.0,0.0
0,0.0,1386,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,2167,0,0,0,0,0.0,0.0
0,0.0,3890,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,8376,0,0,0,0,0.0,0.0
0,0.0,2036,0,0,0,0,0,0,3654,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,7431,0,0,0,0,0.0,0.0
0,0.0,6217,0,0,0,0,0,0,7334,0.0,0.0,0,0,1,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,1980,0,0,0,0,0.0,0.0
0,0.0,5155,0,0,0,0,1,0,8420,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,3100,0,0,0,0,0.0,0.0
0,0.0,4346,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,5997,0,0,0,0,0.0,0.0
0,0.0,3397,0,0,0,0,0,0,7969,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,1,0.0,0,0,2013.0,0.0,0,0,1,6121,0,0,0,0,0.0,0.0
0,0.0,1387,0,0,0,0,0,0,8361,0.0,0.0,1,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3320,0,0,0,0,0.0,0.0
0,0.0,1943,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,0,0,1,2813,0,0,0,0,0.0,0.0
0,0.0,6479,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2006.0,0.0,0,0,1,7048,0,0,0,0,0.0,0.0
0,0.0,4081,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,6412,0,0,0,0,0.0,0.0
0,0.0,1741,0,0,0,0,0,0,9753,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,8645,0,0,0,0,0.0,0.0
0,0.0,5607,0,0,0,1,0,0,3654,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,1,2014.0,1.0,1,0,1,4406,0,0,0,0,0.0,0.0
0,0.0,9099,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,8303,0,0,0,0,0.0,0.0
0,0.0,2324,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,1,0.0,0,0,2005.0,0.0,0,0,1,1585,0,0,0,0,0.0,0.0
0,0.0,7980,0,0,0,0,0,0,4034,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3119,0,0,0,0,0.0,0.0
0,0.0,8889,0,0,0,0,0,0,6044,1.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,1,3370,0,0,0,0,0.0,0.0
0,0.0,5942,0,0,0,0,0,0,5057,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,0,0,1,6953,0,0,0,0,0.0,0.0
0,0.0,7364,0,0,0,1,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2015.0,1.0,1,0,1,8787,0,0,0,0,0.0,0.0
0,0.0,5152,0,0,0,0,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,1,0.0,0,0,2017.0,0.0,0,0,1,1179,0,0,0,0,0.0,0.0
0,0.0,1994,0,0,0,0,0,0,1325,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,1,0.0,0,0,2021.0,0.0,0,0,1,5897,0,0,0,0,0.0,0.0
0,0.0,9490,0,0,0,1,0,0,1723,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,1,0,1,4298,0,0,0,0,0.0,0.0
0,0.0,9074,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,1,1.0,0,0,2010.0,0.0,1,0,1,7337,0,0,0,0,0.0,0.0
0,0.0,7684,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,8212,0,0,0,0,0.0,0.0
0,0.0,4024,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,4156,0,0,0,0,0.0,0.0
0,0.0,7518,0,0,0,0,0,0,7694,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,1,2019.0,0.0,0,0,1,2550,0,0,0,0,0.0,0.0
0,0.0,7022,0,0,0,0,0,0,5288,0.0,0.0,0,0,1,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,8669,0,0,0,0,0.0,0.0
0,0.0,9888,0,0,0,0,0,0,7694,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,1,2019.0,0.0,0,0,1,4475,0,0,0,0,0.0,0.0
0,0.0,8911,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,4391,0,0,0,0,0.0,0.0
0,0.0,4212,0,0,0,0,1,0,9337,0.0,0.0,0,0,1,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,6805,0,0,0,0,0.0,0.0
0,0.0,1954,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,1,2021.0,0.0,0,0,1,1995,0,0,0,0,0.0,0.0
0,0.0,3153,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,2657,0,0,0,0,0.0,0.0
0,0.0,6403,0,0,0,1,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2015.0,1.0,0,0,1,6275,0,0,0,0,0.0,0.0
0,0.0,5000,0,0,0,1,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,1,0,1,3472,0,0,0,0,0.0,0.0
0,0.0,6895,0,0,0,0,1,1,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,3608,0,0,0,0,0.0,0.0
0,0.0,8806,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,1,9212,0,0,0,0,0.0,0.0
0,0.0,3774,0,1,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,1,9596,0,0,0,0,0.0,0.0
0,0.0,2265,0,0,0,0,0,0,6044,0.0,0.0,0,0,1,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,5716,0,0,0,0,0.0,0.0
0,0.0,1954,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,1,2021.0,0.0,0,0,1,9000,0,0,0,0,0.0,0.0
0,0.0,3492,0,0,0,0,0,0,3543,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,1,6443,0,0,0,0,0.0,0.0
0,0.0,1604,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,4,0,0,0,0.0,0,0.0,0,1.0,0,0,2018.0,0.0,0,0,1,8580,0,0,0,0,0.0,0.0
0,0.0,3614,0,0,0,0,0,0,9337,0.0,0.0,0,0,1,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,6617,0,0,0,0,0.0,0.0
0,0.0,2451,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,2167,0,0,0,0,0.0,0.0
0,0.0,8656,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,1,2021.0,1.0,0,0,1,5784,0,0,0,0,0.0,0.0
0,0.0,9020,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,2,0,0,1,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,7012,0,0,0,0,0.0,0.0
0,0.0,9093,0,0,0,0,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,6166,0,0,0,0,0.0,0.0
0,0.0,9411,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,9525,0,0,0,0,0.0,0.0
0,0.0,4894,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,1,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,6934,0,0,0,0,0.0,0.0
0,0.0,5462,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,1.0,0,0,1,9754,0,0,0,0,0.0,0.0
0,0.0,7641,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,1972.0,0.0,0,0,1,6444,0,0,0,0,0.0,0.0
0,0.0,4484,0,0,0,0,0,0,5146,0.0,0.0,0,0,1,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,0,0,1,8677,0,0,0,0,0.0,0.0
0,0.0,2318,0,0,0,0,0,0,1723,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,0,0,1,1734,0,0,0,0,0.0,0.0
0,0.0,9500,0,0,0,0,0,0,1325,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,4888,0,0,0,0,0.0,0.0
0,0.0,7680,0,0,0,0,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,1,0.0,0,0,2018.0,0.0,0,0,1,8297,0,0,0,0,0.0,0.0
0,0.0,1244,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,4077,0,0,0,0,0.0,0.0
0,0.0,2925,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,4666,0,0,0,0,0.0,0.0
0,0.0,3448,0,0,0,0,0,0,5146,0.0,0.0,0,1,0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,1,3903,0,0,0,0,0.0,0.0
0,0.0,6531,0,0,0,0,0,0,6044,1.0,0.0,0,0,0,0,0.0,0,4,0,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,0.0,1,0,1,1203,0,0,0,0,0.0,0.0
0,0.0,9325,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3773,0,0,0,0,0.0,0.0
0,0.0,4170,0,0,0,0,0,0,3654,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,1.0,0,0,1,8537,0,0,0,0,0.0,0.0
0,0.0,5000,0,0,0,0,0,0,7694,0.0,0.0,0,0,0,0,0.0,0,4,0,0,0,1.0,0,0.0,0,0.0,0,0,2002.0,0.0,0,0,1,4921,0,0,0,0,0.0,0.0
0,0.0,5296,0,0,0,1,0,0,4096,0.0,0.0,1,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,2014.0,0.0,0,0,1,5271,0,0,0,0,0.0,0.0
0,0.0,4101,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,1,1.0,0,0.0,1,0.0,0,1,2021.0,0.0,0,0,1,9653,0,0,0,0,0.0,0.0
0,0.0,6293,0,0,0,0,0,0,9753,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2012.0,0.0,0,0,1,6406,0,0,0,0,0.0,0.0
0,0.0,8778,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,4053,0,0,0,0,0.0,0.0
0,0.0,8630,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,1,2020.0,1.0,0,0,1,5098,0,0,0,0,0.0,0.0
0,0.0,8204,0,0,0,0,0,0,9190,0.0,0.0,0,0,0,0,0.0,0,1,0,0,1,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,2099,0,0,0,0,0.0,0.0
0,0.0,4410,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,9597,0,0,0,0,0.0,0.0
0,0.0,3960,0,0,0,1,0,0,3654,0.0,0.0,0,0,0,0,0.0,0,1,0,0,1,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,1,0,1,7343,0,0,0,0,0.0,0.0
0,0.0,9058,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,1,0.0,0,0,2017.0,0.0,0,0,1,8716,0,0,0,0,0.0,0.0
0,0.0,4286,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,5961,0,0,0,0,0.0,0.0
0,0.0,8179,0,0,0,0,0,0,5146,0.0,0.0,0,1,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2015.0,1.0,0,0,1,6805,0,0,0,0,0.0,0.0
0,0.0,6092,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2020.0,1.0,0,0,1,6732,0,0,0,0,0.0,0.0
0,0.0,7289,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,5111,0,0,0,0,0.0,0.0
0,0.0,6986,0,0,0,1,0,0,8420,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,1,2018.0,0.0,0,0,1,8094,0,0,0,0,0.0,0.0
0,0.0,3041,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0,2016.0,1.0,0,0,1,4995,0,0,0,0,0.0,0.0
0,0.0,3777,0,0,0,0,0,0,7969,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,1,2077,0,0,0,0,1.0,0.0
0,0.0,3855,0,0,0,0,1,1,4655,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,7316,0,0,0,0,0.0,0.0
0,0.0,8647,0,0,0,1,0,0,3654,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,1,2014.0,1.0,1,0,1,4956,0,0,0,0,0.0,0.0
0,0.0,2884,0,0,0,0,0,0,5146,0.0,0.0,0,0,1,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0,0,0,2015.0,1.0,0,0,1,7354,0,0,0,0,0.0,0.0
0,0.0,7300,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2013.0,0.0,0,0,1,1346,0,0,0,0,0.0,0.0
0,0.0,8928,0,0,0,0,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,1,0,0,1,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,1657,0,0,0,0,0.0,0.0
0,0.0,2314,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,1176,0,0,0,0,0.0,0.0
0,0.0,2666,0,0,0,0,0,0,7603,0.0,0.0,0,1,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2011.0,1.0,0,0,1,6229,0,0,0,0,0.0,0.0
0,0.0,2892,0,0,0,1,0,0,3944,0.0,0.0,0,0,0,0,0.0,0,4,0,0,0,1.0,0,0.0,1,0.0,0,0,2019.0,0.0,0,0,1,9909,0,0,0,0,0.0,0.0
0,0.0,9035,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,9092,0,0,0,0,0.0,0.0
0,0.0,1690,0,0,0,0,0,0,8420,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,0.0,0,0.0,0,1.0,0,0,2016.0,0.0,0,0,1,3206,0,0,0,0,0.0,0.0
0,0.0,9702,0,0,0,0,0,0,4655,0.0,0.0,0,0,0,0,0.0,0,4,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,6139,0,0,0,0,0.0,0.0
0,0.0,8862,0,0,0,0,0,0,1723,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,0,0,1,1734,0,0,0,0,0.0,0.0
0,0.0,6259,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,1,0.0,0,0.0,0,0.0,0,1,2019.0,0.0,0,0,1,4557,0,0,0,0,0.0,0.0
0,0.0,7785,0,0,0,0,0,0,4655,0.0,0.0,0,1,0,0,0.0,0,1,0,0,1,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,5455,0,0,0,0,0.0,0.0
0,0.0,5232,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,1,3210,0,0,0,0,0.0,0.0
0,0.0,3348,0,0,0,0,0,0,8040,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,4798,0,0,0,0,0.0,0.0
0,0.0,7116,0,0,0,0,0,0,6044,1.0,0.0,0,0,0,0,0.0,0,3,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,1609,0,0,0,0,0.0,0.0
0,0.0,2254,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,7028,0,0,0,0,0.0,0.0
1,0.0,9237,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,0.0,0,0.0,0,0.0,0,0,2011.0,1.0,0,0,1,2828,0,0,0,0,0.0,0.0
0,0.0,2348,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,6436,0,0,0,0,0.0,0.0
0,0.0,1736,0,0,0,0,0,0,6044,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,1,5344,0,0,0,0,0.0,0.0
0,0.0,5641,0,0,0,0,0,0,5146,0.0,0.0,0,0,1,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,0,0,1,4727,0,0,0,0,0.0,0.0
0,0.0,6148,0,0,0,0,0,0,6304,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2016.0,0.0,0,0,1,1278,0,0,0,0,0.0,0.0
0,0.0,7657,0,0,0,0,0,0,4034,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,7621,0,0,0,0,0.0,0.0
0,0.0,9735,0,0,0,0,0,0,3543,0.0,0.0,0,1,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,5471,0,0,0,0,0.0,0.0
0,0.0,8840,0,0,0,0,1,0,6044,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,5750,0,0,0,0,0.0,0.0
0,0.0,9769,0,0,0,0,0,0,8361,0.0,0.0,1,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,3502,0,0,0,0,0.0,0.0
0,0.0,9420,0,0,0,0,0,0,1468,0.0,0.0,0,0,0,0,0.0,0,2,0,0,0,1.0,0,0.0,1,0.0,0,0,2015.0,0.0,0,0,1,4120,0,0,0,0,0.0,0.0
1,0.0,9635,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,3,0,0,0,1.0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,1,2699,0,0,0,0,0.0,0.0
0,0.0,4082,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2019.0,1.0,0,0,1,4596,0,0,0,0,0.0,0.0
0,0.0,3996,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2021.0,0.0,0,0,1,9395,0,0,0,0,0.0,0.0
0,0.0,2308,0,0,0,0,1,0,9190,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2018.0,0.0,0,0,1,5671,0,0,0,0,0.0,0.0
0,0.0,2443,0,0,0,0,0,0,5146,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2021.0,1.0,1,0,1,2869,0,0,0,0,0.0,0.0
0,0.0,1319,0,0,0,0,0,0,3543,0.0,0.0,0,1,0,0,0.0,0,1,0,0,0,1.0,0,0.0,0,0.0,0,0,2017.0,0.0,0,0,1,9590,0,0,0,0,0.0,0.0
0,0.0,3692,0,0,0,0,0,0,4096,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,1,2017.0,0.0,0,0,1,8155,0,0,1,0,0.0,0.0
0,0.0,4902,0,0,0,0,0,0,9337,0.0,0.0,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0,2018.0,1.0,0,0,1,7628,0,0,0,0,0.0,0.0
