rating_R,cast,man,man,family,country,young,rating_TV-G,love,love,woman,home,rating_G,duration,black,life,life,rating_TV-MA,series,rating_TV-Y,world,world,release_year,rating_TV-14,new,school,movie,type,group,director,rating_TV-PG,christmas,girl,girl,rating_TV-Y7,rating_PG-13
0.0,4543,0,0,0,6044,0,0.0,0,0,0,0,0.0,100,0,0,0,1.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,1984,0.0,0,0,0,0.0,0.0
0.0,5459,0,0,1,7969,0,0.0,0,0,0,0,0.0,95,0,0,1,0.0,0,0.0,0,0,2001.0,0.0,0,0,0,0,0,4325,0.0,0,0,0,0.0,0.0
1.0,5203,0,0,0,9337,1,0.0,0,1,0,0,0.0,111,0,0,0,0.0,0,0.0,0,0,1967.0,0.0,0,0,0,0,0,1223,0.0,0,0,0,0.0,0.0
0.6039792753581941,9199,0,0,0,6044,0,0.0,0,0,0,0,0.0,92,0,0,0,0.0,0,0.0,0,0,2013.2079585507163,0.0,0,0,0,0,0,8559,0.0,0,0,0,0.0,0.39602072464180593
0.0,6124,0,0,0,9337,0,0.0,0,0,0,0,0.0,113,0,0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,1980,0.0,0,0,0,0.0,0.0
0.0,3901,0,0,0,9337,0,0.0,0,0,0,0,0.0,91,0,0,0,0.0,0,0.0,0,0,2013.613729762768,0.0,0,0,0,0,0,2887,0.0,0,0,0,0.0,1.0
0.0,9610,0,0,0,3543,0,0.0,0,0,0,0,0.0,126,0,0,0,0.0,0,0.0,0,0,2006.8000388310102,0.0,0,0,0,0,0,8202,0.0,0,0,0,0.0,1.0
0.0,9928,0,0,0,3944,1,0.0,0,0,0,0,0.0,117,0,0,0,1.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,5826,0.0,0,0,0,0.0,0.0
0.0,7209,0,0,0,1325,0,0.0,0,1,0,0,0.0,161,0,0,1,1.0,0,0.0,0,0,1997.0,0.0,0,0,0,0,0,4053,0.0,0,0,0,0.0,0.0
0.0,4721,0,1,0,8849,0,0.0,0,0,0,0,0.0,97,0,0,0,1.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,9188,0.0,0,0,0,0.0,0.0
0.0,9680,0,0,0,1856,0,0.0,0,0,0,0,0.0,82,0,0,0,1.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,4159,0.0,0,0,0,0.0,0.0
0.0,1934,0,0,0,1856,0,0.0,0,0,0,0,0.0,107,0,0,0,1.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,1,3718,0.0,0,0,0,0.0,0.0
0.0,8662,0,1,0,1325,0,0.0,0,0,1,0,0.0,111,0,0,0,1.0,0,0.0,0,0,2014.0,0.0,0,0,0,0,0,5407,0.0,0,0,0,0.0,0.0
0.0,1074,0,0,0,3543,0,0.0,0,0,0,1,0.0,89,0,0,0,0.0,0,0.0,0,0,2000.0,0.0,0,0,0,0,0,6673,0.0,0,0,0,0.0,1.0
0.609090989046625,9472,0,0,0,9337,0,0.0,0,0,0,0,0.0,92,0,0,0,0.0,0,0.0,0,0,1982.554543295741,0.0,0,0,0,0,0,4187,0.0,0,0,0,0.0,0.39090901095337505
0.0,2804,0,0,0,4287,0,0.0,0,0,0,0,0.0,98,0,0,0,0.0,0,0.0,0,0,2015.1439463762542,0.48200670296823267,0,0,0,0,0,9809,0.5179932970317673,0,0,0,0.0,0.0
0.0,7603,0,0,0,1723,0,0.0,0,0,0,1,0.0,122,0,0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,5030,0.0,0,0,0,0.0,0.0
0.0,6789,0,0,0,3325,0,0.0,0,0,0,0,0.0,108,0,0,0,1.0,0,0.0,0,0,2017.0,0.0,0,0,0,0,0,1381,0.0,0,0,0,0.0,0.0
0.32008585227200825,9669,0,0,0,9337,0,0.0,0,0,0,0,0.0,106,0,0,0,0.0,0,0.0,0,0,2020.359828295456,0.0,0,0,0,0,0,6321,0.0,0,0,0,0.0,0.6799141477279917
0.11897038897479817,3722,0,0,0,6044,0,0.0,0,0,0,0,0.0,92,0,0,0,0.0,0,0.0,0,0,2017.7620592220503,0.8810296110252018,0,0,0,0,0,1268,0.0,0,0,0,0.0,0.0
0.0,5382,0,0,0,4096,0,0.0,0,0,0,0,0.0,103,0,0,0,0.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,2489,1.0,0,0,0,0.0,0.0
0.0,2070,0,0,0,4096,0,0.0,0,0,0,0,0.0,78,0,0,0,1.0,0,0.0,0,0,1997.4791903790176,0.0,0,0,0,0,0,2636,0.0,0,0,0,0.0,0.0
0.0,9012,0,0,0,1325,0,0.0,0,0,0,0,0.0,135,0,0,0,0.8860221935918088,0,0.0,0,0,2021.0,0.11397780640819122,0,0,0,0,0,4084,0.0,0,0,0,0.0,0.0
0.4915262174192391,6408,0,0,0,9337,0,0.0,0,0,0,0,0.0,103,0,0,0,0.0,0,0.0,0,0,2008.9491573045154,0.0,0,0,0,0,0,4780,0.0,0,0,0,0.0,0.5084737825807609
0.0,1642,0,0,0,1856,0,0.0,0,0,0,0,0.0,107,0,0,0,1.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,1,2865,0.0,0,0,0,0.0,0.0
0.0,2071,0,1,1,9337,0,0.0,0,0,0,0,0.0,95,0,0,0,1.0,0,0.0,0,0,2018.0,0.0,0,0,0,0,0,7895,0.0,0,0,0,0.0,0.0
0.0,9609,0,0,0,8040,0,0.0,0,0,0,0,0.0,108,0,0,0,1.0,0,0.0,0,0,2016.0,0.0,0,0,0,0,0,9012,0.0,0,0,0,0.0,0.0
0.0,8625,0,0,0,1325,0,0.0,0,0,0,0,0.0,125,0,0,0,0.777554106642479,0,0.0,0,0,2019.3326623199275,0.22244589335752096,0,0,0,0,0,3210,0.0,0,0,0,0.0,0.0
0.0,4254,0,0,0,7397,0,0.0,0,0,0,0,0.0,89,0,0,0,1.0,0,0.0,0,0,2019.0,0.0,0,0,0,0,0,5991,0.0,0,0,0,0.0,0.0
0.0,9218,0,0,0,4096,0,0.0,0,0,0,0,0.0,80,0,0,0,0.8539846866392117,0,0.0,0,0,2018.539846866392,0.0,0,0,0,0,0,3649,0.0,0,0,0,0.0,0.14601531336078832
0.0,1187,0,0,0,4096,0,0.0,0,0,0,0,0.0,195,0,0,0,0.0,0,0.0,0,0,2017.0,1.0,0,0,0,0,0,5010,0.0,0,0,0,0.0,0.0
0.0,6368,0,0,0,6044,0,0.0,0,0,0,0,0.0,124,0,0,0,0.0,0,0.0,0,0,2020.0,0.0,0,0,0,0,0,8421,0.0,0,0,0,0.0,1.0
0.0,6386,0,0,0,6044,1,0.0,0,0,0,1,0.0,86,0,0,0,0.0,0,0.0,0,0,2011.0,1.0,0,0,0,0,0,5865,0.0,0,0,0,0.0,0.0
1.0,4001,0,0,0,9337,0,0.0,0,0,0,0,0.0,86,0,0,0,0.0,0,0.0,0,0,2015.0,0.0,0,0,0,0,0,4995,0.0,0,0,0,0.0,0.0
1.0,8941,0,1,1,9337,1,0.0,0,0,0,0,0.0,148,0,0,1,0.0,0,0.0,0,0,2007.0,0.0,0,0,0,0,0,1585,0.0,0,0,0,0.0,0.0
0.0,4814,0,0,0,1325,0,0.0,0,1,0,0,0.0,214,0,0,0,0.0,0,0.0,0,0,2008.0,1.0,0,0,0,0,0,4315,0.0,0,0,0,0.0,0.0
